Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
23350	-49.70606	-73.33563	23.62957	0.144832	0.176037	0.0824866	0.469915	0.0681594	0.030553	0.0280174	0.144832	0	0	0	0	0	0	0.176037	0	0	0	0	0	0.0824866	0	0	0	0	0.469915	0	0	0	0.0681594	0	0	0.030553	0	0.0280174	0.359352	0.0419232	0.0617654	0.0618684	0.00365001	0.204991	0.059362	0.207089	0.0015351	0.0563094	0.347436	0.00301949	0.102377	0.201024	0.136015	0.152284
23360	-51.97864	-75.60821	23.62957	0.188744	0.219724	0.047068	0.307919	0.178061	0.0176808	0.0408028	0.188744	0	0	0	0	0	0	0.219724	0	0	0	0	0	0.047068	0	0	0	0	0.307919	0	0	0	0.178061	0	0	0.0176808	0	0.0408028	0.290951	0.0347121	0.0686663	0.0536115	0.00302218	0.279526	0.0590538	0.210457	0.232937	0.0145703	0.0487582	0.007817	0.0654983	0.432202	0.0546674	0.14355
23370	-53.00789	-76.63747	23.62957	0.0482891	0.194082	0.0656494	0.504187	0.077062	0.0083232	0.102407	0.0482891	0	0	0	0	0	0	0.194082	0	0	0	0	0	0.0656494	0	0	0	0	0.504187	0	0	0	0.077062	0	0	0.0083232	0	0.102407	0.135664	0.0614116	0.0689482	0.200539	0.00321023	0.29692	0.141539	0.0917692	0.131194	0.0323189	0.35637	0.0242579	0.0909967	0.151269	0.0356394	0.177953
23380	-52.18211	-75.81168	23.62957	0.0672744	0.292872	0.0313567	0.358678	0.120151	0.0110331	0.118635	0.0672744	0	0	0	0	0	0	0.292872	0	0	0	0	0	0.0313567	0	0	0	0	0.358678	0	0	0	0.120151	0	0	0.0110331	0	0.118635	0.548679	0.0480634	0.0786316	0.062422	0.00425632	0.0962356	0.110774	0.0509382	0.188399	0.080733	0.0533034	0.148038	0.192637	0.178965	0.0366894	0.121235
23390	-49.87203	-73.50161	23.62957	0.13021	0.372179	0.201172	0.130425	0.060422	0.0554362	0.050157	0.13021	0	0	0	0	0	0	0.372179	0	0	0	0	0	0.201172	0	0	0	0	0.130425	0	0	0	0.060422	0	0	0.0554362	0	0.050157	0.407867	0.0604256	0.0884689	0.101019	0.020571	0.116045	0.106356	0.0992471	0.12494	0.0885172	0.391436	0.0759449	0.00387158	0.0918105	0.159128	0.0643515
23400	-50.92133	-74.5509	23.62957	0.0985724	0.304572	0.224653	0.178795	0.131947	0.0309988	0.0304615	0.0985724	0	0	0	0	0	0	0.304572	0	0	0	0	0	0.224653	0	0	0	0	0.178795	0	0	0	0.131947	0	0	0.0309988	0	0.0304615	0.280547	0.0904048	0.105303	0.120241	0.0206526	0.138126	0.126593	0.118132	0.0626435	0.287766	0.130255	0.21476	0.00382967	0.0908169	0.125463	0.0844658
23410	-49.93213	-73.56171	23.62957	0.0529123	0.110402	0.138275	0.63404	0.0230899	0.0177385	0.0235418	0.0529123	0	0	0	0	0	0	0.110402	0	0	0	0	0	0.138275	0	0	0	0	0.63404	0	0	0	0.0230899	0	0	0.0177385	0	0.0235418	0.251131	0.0656898	0.0942616	0.0902515	0.0127359	0.247825	0.11332	0.124785	0.153793	0.0711548	0.241138	0.164895	0.00931075	0.125669	0.14138	0.0926595
23420	-48.66214	-72.29172	23.62957	0.091301	0.38178	0.151381	0.324263	0.0103528	0.0147435	0.0261793	0.091301	0	0	0	0	0	0	0.38178	0	0	0	0	0	0.151381	0	0	0	0	0.324263	0	0	0	0.0103528	0	0	0.0147435	0	0.0261793	0.145206	0.0308944	0.0542314	0.0658345	0.00750031	0.41817	0.209267	0.0688964	0.351096	0.0584142	0.0487254	0.346751	0.00674505	0.0910393	0.0904381	0.00679078
23430	-51.65945	-75.28903	23.62957	0.0529534	0.470044	0.165085	0.167309	0.043999	0.00753392	0.0930759	0.0529534	0	0	0	0	0	0	0.470044	0	0	0	0	0	0.165085	0	0	0	0	0.167309	0	0	0	0.043999	0	0	0.00753392	0	0.0930759	0.316919	0.0248694	0.0545658	0.153829	0.0162787	0.23408	0.0921511	0.107307	0.105752	0.268428	0.059086	0.221068	0.0669824	0.152948	0.115957	0.00977874
23440	-49.20031	-72.82989	23.62957	0.134802	0.281615	0.065894	0.340818	0.0459621	0.0138826	0.117026	0.134802	0	0	0	0	0	0	0.281615	0	0	0	0	0	0.065894	0	0	0	0	0.340818	0	0	0	0.0459621	0	0	0.0138826	0	0.117026	0.24226	0.0313087	0.0912665	0.193659	0.0204936	0.297279	0.0753262	0.0484077	0.0549664	0.213738	0.0703951	0.212778	0.065612	0.309598	0.0281326	0.0447799
23450	-49.90297	-73.53254	23.62957	0.0847206	0.674013	0.0676216	0.0478187	0.0294133	0.0899585	0.00645487	0.0847206	0	0	0	0	0	0	0.674013	0	0	0	0	0	0.0676216	0	0	0	0	0.0478187	0	0	0	0.0294133	0	0	0.0899585	0	0.00645487	0.153958	0.024049	0.0580005	0.123071	0.07087	0.171563	0.0667321	0.331756	0.0102794	0.0364982	0.16881	0.190928	0.0670962	0.040407	0.0859303	0.400051
23460	-48.96708	-72.59666	23.62957	0.213331	0.263555	0.26355	0.0569324	0.0945054	0.0941835	0.0139426	0.213331	0	0	0	0	0	0	0.263555	0	0	0	0	0	0.26355	0	0	0	0	0.0569324	0	0	0	0.0945054	0	0	0.0941835	0	0.0139426	0.120472	0.02569	0.0619583	0.14054	0.0423889	0.183271	0.0712858	0.354395	0.00693074	0.139989	0.124392	0.177736	0.214741	0.0401816	0.110291	0.185738
23470	-48.1046	-71.73418	23.62957	0.287058	0.204786	0.0971867	0.149372	0.0776431	0.16149	0.0224635	0.287058	0	0	0	0	0	0	0.204786	0	0	0	0	0	0.0971867	0	0	0	0	0.149372	0	0	0	0.0776431	0	0	0.16149	0	0.0224635	0.158504	0.0243734	0.145811	0.11576	0.0472332	0.10138	0.0242088	0.382729	0.0234071	0.253267	0.0140348	0.0798801	0.229183	0.0299152	0.0757391	0.294574
23480	-49.49256	-73.12214	23.62957	0.137126	0.270446	0.117232	0.0446158	0.07291	0.280469	0.0771997	0.137126	0	0	0	0	0	0	0.270446	0	0	0	0	0	0.117232	0	0	0	0	0.0446158	0	0	0	0.07291	0	0	0.280469	0	0.0771997	0.309704	0.0339219	0.0855778	0.197635	0.0806407	0.0915597	0.00798661	0.192973	0.278082	0.121558	0.0173009	0.196184	0.173073	0.0754575	0.0484425	0.0899019
23490	-48.0282	-71.65777	23.62957	0.0407964	0.178684	0.173531	0.133317	0.0558341	0.279183	0.138654	0.0407964	0	0	0	0	0	0	0.178684	0	0	0	0	0	0.173531	0	0	0	0	0.133317	0	0	0	0.0558341	0	0	0.279183	0	0.138654	0.154191	0.0410628	0.0763057	0.0812898	0.0251673	0.0690326	0.00876076	0.54419	0.292726	0.0132011	0.0200772	0.0210917	0.153735	0.202115	0.0712449	0.22581
23500	-50.63227	-74.26184	23.62957	0.107583	0.170109	0.190228	0.050838	0.0809437	0.319717	0.0805814	0.107583	0	0	0	0	0	0	0.170109	0	0	0	0	0	0.190228	0	0	0	0	0.050838	0	0	0	0.0809437	0	0	0.319717	0	0.0805814	0.279774	0.066994	0.124493	0.142443	0.0491939	0.0386139	0.0142932	0.284196	0.390797	0.136652	0.0224677	0.00569721	0.0976845	0.251446	0.07323	0.022025
23510	-51.11883	-74.7484	23.62957	0.0840785	0.149758	0.0695809	0.317806	0.0637895	0.249866	0.0651211	0.0840785	0	0	0	0	0	0	0.149758	0	0	0	0	0	0.0695809	0	0	0	0	0.317806	0	0	0	0.0637895	0	0	0.249866	0	0.0651211	0.233775	0.0627181	0.10143	0.116603	0.01265	0.299488	0.0298343	0.143501	0.360292	0.226537	0.0473566	0.0052525	0.0507295	0.14962	0.139906	0.0203058
23520	-51.04877	-74.67834	23.62957	0.099261	0.129634	0.044397	0.333459	0.155241	0.0901618	0.147846	0.099261	0	0	0	0	0	0	0.129634	0	0	0	0	0	0.044397	0	0	0	0	0.333459	0	0	0	0.155241	0	0	0.0901618	0	0.147846	0.453284	0.0797506	0.152106	0.14827	0.0100384	0.067001	0.0379365	0.0516144	0.116513	0.0613375	0.395942	0.0685612	0.0882801	0.0262118	0.0777937	0.165361
23530	-59.61412	-83.24369	23.62957	0.0688259	0.185771	0.0414587	0.475693	0.0722723	0.0493421	0.106637	0.0688259	0	0	0	0	0	0	0.185771	0	0	0	0	0	0.0414587	0	0	0	0	0.475693	0	0	0	0.0722723	0	0	0.0493421	0	0.106637	0.336601	0.0367806	0.247345	0.0380035	0.0259699	0.133266	0.126632	0.0554022	0.0426888	0.233031	0.106757	0.0756694	0.261302	0.199893	0.00950832	0.0711501
23540	-55.74856	-79.37814	23.62957	0.230802	0.322871	0.168914	0.112857	0.0496797	0.0158558	0.0990214	0.230802	0	0	0	0	0	0	0.322871	0	0	0	0	0	0.168914	0	0	0	0	0.112857	0	0	0	0.0496797	0	0	0.0158558	0	0.0990214	0.31515	0.0318083	0.213906	0.0846668	0.00943957	0.0967554	0.200361	0.0479125	0.0231421	0.347572	0.0159354	0.188934	0.119934	0.127868	0.0199416	0.156672
23550	-50.5864	-74.21597	23.62957	0.1436	0.189047	0.0760922	0.262009	0.212286	0.0723499	0.0446153	0.1436	0	0	0	0	0	0	0.189047	0	0	0	0	0	0.0760922	0	0	0	0	0.262009	0	0	0	0.212286	0	0	0.0723499	0	0.0446153	0.443505	0.0417182	0.156249	0.0809554	0.0227546	0.0778948	0.0513898	0.125533	0.196968	0.112452	0.0196205	0.0147086	0.0234606	0.110606	0.492289	0.0298954
23560	-51.53769	-75.16726	23.62957	0.193363	0.165278	0.101281	0.256072	0.10884	0.085371	0.0897949	0.193363	0	0	0	0	0	0	0.165278	0	0	0	0	0	0.101281	0	0	0	0	0.256072	0	0	0	0.10884	0	0	0.085371	0	0.0897949	0.159285	0.0555631	0.20162	0.246747	0.0301132	0.154876	0.0667023	0.0850924	0.181235	0.119024	0.0514309	0.0682403	0.080115	0.0414401	0.311214	0.1473
23570	-51.72284	-75.35241	23.62957	0.118385	0.0960546	0.029229	0.210921	0.129724	0.0312316	0.384455	0.118385	0	0	0	0	0	0	0.0960546	0	0	0	0	0	0.029229	0	0	0	0	0.210921	0	0	0	0.129724	0	0	0.0312316	0	0.384455	0.244141	0.0370291	0.181044	0.305101	0.00729656	0.206419	0.004066	0.0149031	0.0918573	0.126289	0.0508709	0.100976	0.028578	0.120934	0.418689	0.0618058
23580	-50.04567	-73.67524	23.62957	0.031874	0.265668	0.0329196	0.285056	0.308962	0.0426513	0.0328687	0.031874	0	0	0	0	0	0	0.265668	0	0	0	0	0	0.0329196	0	0	0	0	0.285056	0	0	0	0.308962	0	0	0.0426513	0	0.0328687	0.136282	0.0379565	0.0546261	0.256178	0.00747931	0.13174	0.00677824	0.36896	0.227022	0.0954818	0.262634	0.0834783	0.0888163	0.0465686	0.031897	0.164103
23590	-50.27353	-73.90311	23.62957	0.193461	0.367441	0.0538561	0.0887276	0.179104	0.112979	0.00443132	0.193461	0	0	0	0	0	0	0.367441	0	0	0	0	0	0.0538561	0	0	0	0	0.0887276	0	0	0	0.179104	0	0	0.112979	0	0.00443132	0.120568	0.00556863	0.049366	0.156826	0.00675912	0.163807	0.0390005	0.458104	0.22124	0.157498	0.185194	0.0635666	0.21097	0.0768152	0.0187666	0.0659495
23600	-50.5933	-74.22287	23.62957	0.141781	0.387879	0.0956438	0.260925	0.0671869	0.0445049	0.00207955	0.141781	0	0	0	0	0	0	0.387879	0	0	0	0	0	0.0956438	0	0	0	0	0.260925	0	0	0	0.0671869	0	0	0.0445049	0	0.00207955	0.082642	0.0155187	0.0816584	0.104411	0.00463295	0.373628	0.0235076	0.314002	0.060007	0.0500417	0.221702	0.171994	0.172789	0.0171183	0.266042	0.0403059
23610	-48.41595	-72.04552	23.62957	0.289157	0.254795	0.111068	0.13853	0.0832352	0.111597	0.0116179	0.289157	0	0	0	0	0	0	0.254795	0	0	0	0	0	0.111068	0	0	0	0	0.13853	0	0	0	0.0832352	0	0	0.111597	0	0.0116179	0.258732	0.0141816	0.141943	0.0841879	0.0121874	0.082185	0.0416859	0.364897	0.0485402	0.191887	0.283094	0.124825	0.196473	0.0138471	0.101839	0.039495
23620	-47.56574	-71.19531	23.62957	0.141579	0.444633	0.0413768	0.0917346	0.128721	0.0987988	0.0531564	0.141579	0	0	0	0	0	0	0.444633	0	0	0	0	0	0.0413768	0	0	0	0	0.0917346	0	0	0	0.128721	0	0	0.0987988	0	0.0531564	0.224043	0.0300939	0.068268	0.10793	0.0344212	0.0974752	0.00974825	0.428021	0.105049	0.2662	0.121068	0.162502	0.150222	0.113582	0.0456752	0.0357018
23630	-49.04166	-72.67123	23.62957	0.059315	0.209433	0.0321664	0.15211	0.210215	0.103495	0.233266	0.059315	0	0	0	0	0	0	0.209433	0	0	0	0	0	0.0321664	0	0	0	0	0.15211	0	0	0	0.210215	0	0	0.103495	0	0.233266	0.225163	0.0562306	0.0758529	0.148855	0.00983528	0.0441056	0.00979698	0.430161	0.267848	0.192246	0.08797	0.0497276	0.165661	0.112266	0.0737651	0.0505164
23640	-50.92545	-74.55502	23.62957	0.225369	0.168693	0.0259093	0.122521	0.161039	0.0881625	0.208307	0.225369	0	0	0	0	0	0	0.168693	0	0	0	0	0	0.0259093	0	0	0	0	0.122521	0	0	0	0.161039	0	0	0.0881625	0	0.208307	0.095819	0.0102527	0.14268	0.372161	0.00982224	0.027626	0.0162156	0.325423	0.21112	0.155852	0.0779365	0.255655	0.173958	0.0154523	0.00578239	0.104244
23650	-52.51024	-76.13982	23.62957	0.364746	0.0927796	0.0294965	0.101116	0.132906	0.0542152	0.224741	0.364746	0	0	0	0	0	0	0.0927796	0	0	0	0	0	0.0294965	0	0	0	0	0.101116	0	0	0	0.132906	0	0	0.0542152	0	0.224741	0.244575	0.0315396	0.146689	0.346839	0.025071	0.0646273	0.0560299	0.0846295	0.0499054	0.117415	0.272974	0.258473	0.0533927	0.0542473	0.0923946	0.101198
23660	-51.84813	-75.4777	23.62957	0.184136	0.520712	0.0821933	0.105087	0.0481665	0.0448723	0.0148325	0.184136	0	0	0	0	0	0	0.520712	0	0	0	0	0	0.0821933	0	0	0	0	0.105087	0	0	0	0.0481665	0	0	0.0448723	0	0.0148325	0.346601	0.0130453	0.128128	0.197804	0.0218987	0.0564497	0.153044	0.0830295	0.0197454	0.362255	0.0517324	0.126067	0.0151031	0.246914	0.155766	0.0224165
23670	-48.27281	-71.90239	23.62957	0.38397	0.178811	0.103315	0.07806	0.125825	0.126238	0.00378039	0.38397	0	0	0	0	0	0	0.178811	0	0	0	0	0	0.103315	0	0	0	0	0.07806	0	0	0	0.125825	0	0	0.126238	0	0.00378039	0.0598814	0.00420836	0.0867101	0.0816532	0.0191708	0.0258353	0.108118	0.614423	0.0194139	0.103488	0.0201535	0.0491124	0.0167055	0.0188442	0.0606822	0.7116
23680	-47.61362	-71.24319	23.62957	0.503382	0.125474	0.116908	0.0600123	0.177522	0.00910617	0.00759593	0.503382	0	0	0	0	0	0	0.125474	0	0	0	0	0	0.116908	0	0	0	0	0.0600123	0	0	0	0.177522	0	0	0.00910617	0	0.00759593	0.0558677	0.00423546	0.0872684	0.082179	0.0210137	0.083603	0.0474538	0.618379	0.00966178	0.0751399	0.00395953	0.336698	0.00743736	0.00637436	0.0835959	0.477134
23690	-51.09374	-74.72331	23.62957	0.0882022	0.250352	0.0325339	0.0775071	0.515957	0.0107522	0.0246954	0.0882022	0	0	0	0	0	0	0.250352	0	0	0	0	0	0.0325339	0	0	0	0	0.0775071	0	0	0	0.515957	0	0	0.0107522	0	0.0246954	0.13477	0.0387616	0.119593	0.148159	0.0198854	0.070912	0.199203	0.268715	0.00523344	0.113954	0.0918697	0.278676	0.0106036	0.0507927	0.185623	0.263247
23700	-51.41377	-75.04334	23.62957	0.0562012	0.498376	0.0342625	0.0957423	0.219456	0.0561104	0.039851	0.0562012	0	0	0	0	0	0	0.498376	0	0	0	0	0	0.0342625	0	0	0	0	0.0957423	0	0	0	0.219456	0	0	0.0561104	0	0.039851	0.27428	0.0141293	0.0673382	0.0803109	0.0339847	0.100635	0.0400928	0.389229	0.00534035	0.0364659	0.0221809	0.348323	0.0108202	0.329198	0.0828045	0.164867
23710	-49.51798	-73.14755	23.62957	0.109593	0.289755	0.0447507	0.0223308	0.316116	0.190182	0.0272725	0.109593	0	0	0	0	0	0	0.289755	0	0	0	0	0	0.0447507	0	0	0	0	0.0223308	0	0	0	0.316116	0	0	0.190182	0	0.0272725	0.33601	0.0236485	0.0840161	0.0765444	0.0525953	0.0221633	0.0478353	0.357188	0.00516797	0.0352888	0.0796368	0.140975	0.0195826	0.318571	0.357732	0.043046
23720	-51.14868	-74.77825	23.62957	0.109014	0.303613	0.0350882	0.105143	0.20581	0.202399	0.0389332	0.109014	0	0	0	0	0	0	0.303613	0	0	0	0	0	0.0350882	0	0	0	0	0.105143	0	0	0	0.20581	0	0	0.202399	0	0.0389332	0.232289	0.0392056	0.193604	0.200276	0.0521134	0.0951272	0.0391235	0.148262	0.0152981	0.0709428	0.118971	0.0910477	0.156492	0.413894	0.0774282	0.0559263
23730	-49.87945	-73.50902	23.62957	0.13541	0.185522	0.0938465	0.243059	0.192743	0.0687523	0.0806676	0.13541	0	0	0	0	0	0	0.185522	0	0	0	0	0	0.0938465	0	0	0	0	0.243059	0	0	0	0.192743	0	0	0.0687523	0	0.0806676	0.280503	0.0473431	0.179979	0.241845	0.016126	0.0765465	0.0472441	0.110413	0.0369758	0.00219844	0.284333	0.0160355	0.227719	0.253685	0.103962	0.0750913
23740	-50.46169	-74.09126	23.62957	0.156751	0.260843	0.0243899	0.21584	0.199711	0.0744995	0.0679656	0.156751	0	0	0	0	0	0	0.260843	0	0	0	0	0	0.0243899	0	0	0	0	0.21584	0	0	0	0.199711	0	0	0.0744995	0	0.0679656	0.27663	0.0368365	0.177494	0.26818	0.0251482	0.0271265	0.0796962	0.108889	0.0330132	0.00356077	0.0540327	0.0293866	0.49267	0.136666	0.214211	0.0364601
23750	-49.629	-73.25857	23.62957	0.211997	0.175907	0.0465346	0.256843	0.215674	0.059272	0.0337732	0.211997	0	0	0	0	0	0	0.175907	0	0	0	0	0	0.0465346	0	0	0	0	0.256843	0	0	0	0.215674	0	0	0.059272	0	0.0337732	0.192319	0.0335137	0.161483	0.267586	0.0336698	0.0607012	0.151661	0.0990665	0.0167434	0.160307	0.225537	0.197898	0.174467	0.0808193	0.0966711	0.0475579
23760	-50.37431	-74.00388	23.62957	0.291445	0.24183	0.063974	0.0878789	0.26082	0.0158376	0.0382142	0.291445	0	0	0	0	0	0	0.24183	0	0	0	0	0	0.063974	0	0	0	0	0.0878789	0	0	0	0.26082	0	0	0.0158376	0	0.0382142	0.165818	0.0218006	0.148771	0.371069	0.0410627	0.0740293	0.0696265	0.107822	0.00285371	0.155191	0.0431107	0.185977	0.104603	0.0804799	0.148314	0.27947
23770	-53.70431	-77.33388	23.62957	0.518164	0.078792	0.220075	0.137925	0.0268102	0.00258141	0.0156515	0.518164	0	0	0	0	0	0	0.078792	0	0	0	0	0	0.220075	0	0	0	0	0.137925	0	0	0	0.0268102	0	0	0.00258141	0	0.0156515	0.150389	0.0175804	0.107497	0.124341	0.0405915	0.172122	0.18861	0.19887	0.0622013	0.00928846	0.190044	0.137278	0.0954389	0.173355	0.0695378	0.262857
23780	-48.8919	-72.52147	23.62957	0.42458	0.199707	0.180328	0.0579522	0.0814476	0.0141039	0.0418804	0.42458	0	0	0	0	0	0	0.199707	0	0	0	0	0	0.180328	0	0	0	0	0.0579522	0	0	0	0.0814476	0	0	0.0141039	0	0.0418804	0.0971285	0.022916	0.0694266	0.102249	0.0211067	0.207652	0.167861	0.31166	0.245611	0.0176866	0.279048	0.0732712	0.0944511	0.0163266	0.13241	0.141196
23790	-49.69681	-73.32639	23.62957	0.35573	0.173106	0.158295	0.219564	0.0293458	0.0150497	0.0489091	0.35573	0	0	0	0	0	0	0.173106	0	0	0	0	0	0.158295	0	0	0	0	0.219564	0	0	0	0.0293458	0	0	0.0150497	0	0.0489091	0.0723972	0.0200449	0.125654	0.116297	0.0259674	0.191886	0.159593	0.288161	0.172162	0.170258	0.0433364	0.074065	0.183483	0.0151587	0.239684	0.101852
23800	-53.46251	-77.09208	23.62957	0.386779	0.054204	0.0367074	0.141789	0.349777	0.00476786	0.0259757	0.386779	0	0	0	0	0	0	0.054204	0	0	0	0	0	0.0367074	0	0	0	0	0.141789	0	0	0	0.349777	0	0	0.00476786	0	0.0259757	0.0527648	0.0241913	0.159673	0.303657	0.0236797	0.0737953	0.192605	0.169633	0.168427	0.0662753	0.213628	0.0692562	0.133463	0.0104516	0.311886	0.0266129
23810	-51.27424	-74.90381	23.62957	0.29956	0.0600852	0.0393034	0.326685	0.19598	0.0207528	0.0576342	0.29956	0	0	0	0	0	0	0.0600852	0	0	0	0	0	0.0393034	0	0	0	0	0.326685	0	0	0	0.19598	0	0	0.0207528	0	0.0576342	0.13544	0.0333997	0.220453	0.228387	0.0177396	0.146325	0.1153	0.102955	0.251072	0.180276	0.0277465	0.0510809	0.0894015	0.0030171	0.113081	0.284324
23820	-51.85836	-75.48794	23.62957	0.232068	0.145726	0.0938018	0.28943	0.0551511	0.128265	0.0555584	0.232068	0	0	0	0	0	0	0.145726	0	0	0	0	0	0.0938018	0	0	0	0	0.28943	0	0	0	0.0551511	0	0	0.128265	0	0.0555584	0.140036	0.0489109	0.156796	0.186016	0.0316937	0.161329	0.0925906	0.182629	0.0406648	0.182636	0.0182186	0.0121115	0.0889487	0.00506003	0.161788	0.490572
23830	-50.09971	-73.72928	23.62957	0.277475	0.332478	0.0307198	0.160536	0.0519758	0.0550012	0.0918144	0.277475	0	0	0	0	0	0	0.332478	0	0	0	0	0	0.0307198	0	0	0	0	0.160536	0	0	0	0.0519758	0	0	0.0550012	0	0.0918144	0.311186	0.0257445	0.147328	0.169674	0.0250102	0.130747	0.0750393	0.11527	0.0288786	0.114964	0.100351	0.00627846	0.294796	0.277542	0.0767815	0.100408
23840	-46.74116	-70.37073	23.62957	0.220302	0.306608	0.13234	0.0606641	0.200304	0.0690517	0.0107305	0.220302	0	0	0	0	0	0	0.306608	0	0	0	0	0	0.13234	0	0	0	0	0.0606641	0	0	0	0.200304	0	0	0.0690517	0	0.0107305	0.100403	0.0139424	0.0813665	0.0854192	0.0348728	0.092212	0.0529228	0.538861	0.124357	0.208675	0.0748906	0.0161174	0.166263	0.311647	0.0500124	0.048037
23850	-48.2315	-71.86107	23.62957	0.541752	0.195219	0.0498552	0.00687831	0.0540424	0.107099	0.0451544	0.541752	0	0	0	0	0	0	0.195219	0	0	0	0	0	0.0498552	0	0	0	0	0.00687831	0	0	0	0.0540424	0	0	0.107099	0	0.0451544	0.0834686	0.00841738	0.0666975	0.179381	0.124196	0.0766588	0.0295344	0.431647	0.276058	0.0296877	0.0358588	0.160491	0.191054	0.124562	0.0473686	0.13492
23860	-48.42155	-72.05112	23.62957	0.582354	0.17546	0.0595333	0.0194528	0.0639526	0.0655549	0.0336928	0.582354	0	0	0	0	0	0	0.17546	0	0	0	0	0	0.0595333	0	0	0	0	0.0194528	0	0	0	0.0639526	0	0	0.0655549	0	0.0336928	0.0640644	0.00654851	0.051889	0.130581	0.0966213	0.0455805	0.022977	0.581738	0.085236	0.0201758	0.0231784	0.182871	0.0977413	0.198519	0.133009	0.259269
23870	-51.58094	-75.21052	23.62957	0.280193	0.190174	0.0721429	0.0189817	0.134798	0.271328	0.0323823	0.280193	0	0	0	0	0	0	0.190174	0	0	0	0	0	0.0721429	0	0	0	0	0.0189817	0	0	0	0.134798	0	0	0.271328	0	0.0323823	0.14984	0.0152256	0.154986	0.18618	0.199243	0.0462103	0.07957	0.168745	0.288252	0.167877	0.0395857	0.0471978	0.0264398	0.259043	0.0316333	0.139971
23880	-47.82377	-71.45334	23.62957	0.21102	0.161006	0.0518899	0.128534	0.233843	0.134705	0.0790011	0.21102	0	0	0	0	0	0	0.161006	0	0	0	0	0	0.0518899	0	0	0	0	0.128534	0	0	0	0.233843	0	0	0.134705	0	0.0790011	0.110303	0.024645	0.132666	0.210127	0.0445416	0.0487745	0.0289697	0.399973	0.0304794	0.399327	0.149002	0.039759	0.0222726	0.0821481	0.0266476	0.250365
23890	-49.73616	-73.36574	23.62957	0.240056	0.164326	0.127777	0.139003	0.176316	0.0718923	0.08063	0.240056	0	0	0	0	0	0	0.164326	0	0	0	0	0	0.127777	0	0	0	0	0.139003	0	0	0	0.176316	0	0	0.0718923	0	0.08063	0.186848	0.0342608	0.16089	0.224452	0.0326519	0.0319337	0.0309445	0.298019	0.514356	0.027618	0.0583842	0.103456	0.0264352	0.00887158	0.224916	0.0359633
23900	-53.39885	-77.02843	23.62957	0.242537	0.185983	0.0614421	0.0491258	0.419268	0.0218711	0.0197735	0.242537	0	0	0	0	0	0	0.185983	0	0	0	0	0	0.0614421	0	0	0	0	0.0491258	0	0	0	0.419268	0	0	0.0218711	0	0.0197735	0.20673	0.0303586	0.142566	0.204479	0.052899	0.179953	0.088332	0.0946821	0.0859286	0.0488454	0.0580321	0.120745	0.0573174	0.0103541	0.588392	0.0303858
23910	-49.51618	-73.14576	23.62957	0.519639	0.148066	0.0397246	0.0377083	0.128486	0.101304	0.0250723	0.519639	0	0	0	0	0	0	0.148066	0	0	0	0	0	0.0397246	0	0	0	0	0.0377083	0	0	0	0.128486	0	0	0.101304	0	0.0250723	0.143829	0.0211215	0.0991878	0.142263	0.0456691	0.207268	0.0336099	0.307051	0.0462311	0.399693	0.263068	0.0147304	0.099831	0.0445631	0.0695992	0.0622848
23920	-48.69752	-72.32709	23.62957	0.305528	0.394849	0.0685963	0.0470481	0.0543658	0.0684149	0.061197	0.305528	0	0	0	0	0	0	0.394849	0	0	0	0	0	0.0685963	0	0	0	0	0.0470481	0	0	0	0.0543658	0	0	0.0684149	0	0.061197	0.101303	0.0148765	0.0946681	0.151895	0.045797	0.361141	0.0445402	0.185779	0.145116	0.0512762	0.122224	0.0401236	0.0928538	0.108326	0.109152	0.330928
23930	-50.02165	-73.65122	23.62957	0.105628	0.136527	0.0613786	0.422629	0.0486454	0.0758361	0.149356	0.105628	0	0	0	0	0	0	0.136527	0	0	0	0	0	0.0613786	0	0	0	0	0.422629	0	0	0	0.0486454	0	0	0.0758361	0	0.149356	0.0307696	0.0175489	0.101802	0.177297	0.00832223	0.260302	0.0175389	0.386419	0.129327	0.277076	0.143049	0.0456328	0.0317348	0.169603	0.113085	0.0904918
23940	-51.34065	-74.97023	23.62957	0.273922	0.211283	0.0562619	0.140123	0.0845253	0.111724	0.122161	0.273922	0	0	0	0	0	0	0.211283	0	0	0	0	0	0.0562619	0	0	0	0	0.140123	0	0	0	0.0845253	0	0	0.111724	0	0.122161	0.130208	0.0304418	0.176595	0.250549	0.0274863	0.230832	0.001723	0.152166	0.0873095	0.0712446	0.243014	0.255106	0.037361	0.18249	0.0261069	0.0973675
